id,course_id,start,end,course_type,category
10592,course-v1:TsinghuaX+30640014X+161721,2017-04-03 23:30:00,2017-09-02 23:30:00,0,
6737,course-v1:YunnanUniversity+ITC001+2016_T1,2016-08-26 08:00:00,2016-12-31 20:00:00,0,
11506,course-v1:BUx+Math226.1x+2T2017,2017-05-16 08:00:00,2017-07-18 08:00:00,0,
1785,course-v1:TsinghuaX+10610204_tv+2015_T1,2015-03-16 12:00:00,,1,
9705,course-v1:UPValenciaX+S3D201x+1T2017,2017-03-21 08:00:00,2017-04-17 08:00:00,0,
8932,course-v1:dongguan+zhiye069+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
6193,course-v1:xgncepu+xg001+2016_T2,2017-07-07 08:00:00,2017-07-29 08:00:00,0,
455,AXT/CZY1003/201411,2014-09-01 00:00:00,2015-07-10 23:30:00,0,
11233,course-v1:AdelaideX+humbio101-x+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,biology
3603,course-v1:GKDJXJY+WWJP001+2015_T2,2017-03-05 09:00:00,2017-07-10 00:00:00,0,
10777,course-v1:Microsoft+DIS50x+2T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
7233,course-v1:TsinghuaX+30040323X+sp,2016-08-01 08:00:00,,1,engineering
7132,course-v1:guangxi_HIT+13SD08000500+2016_T2,2016-08-25 00:00:00,2016-11-25 00:00:00,0,
794,CAU/08112500x/2015_T2,2015-09-07 08:00:00,2016-06-30 00:00:00,0,computer
12225,course-v1:NCU+T81N0M0012+sp,2017-09-01 08:00:00,,1,
3850,course-v1:TsinghuaX+00612642X_2015+2015_T2,2017-01-01 20:00:00,2017-06-30 23:30:00,0,
7275,course-v1:TsinghuaX+30240184.1x+3T2016,2016-09-20 08:00:00,2016-12-13 08:00:00,0,
10159,course-v1:USMx+BIF002x+2T2017,2017-08-02 08:00:00,2017-09-27 08:00:00,0,
1259,AdelaideX/humbio101x/_,2016-10-15 00:00:00,2016-12-15 23:30:00,0,biology
9096,course-v1:TsinghuaX+00670122X+2017_T1,2017-02-20 08:00:00,2017-05-26 23:30:00,0,art
4330,course-v1:CQDD+30240184_2015X+2015_T2,2015-12-16 08:00:00,2016-05-27 00:00:00,0,
3491,course-v1:GKDJXJY+HHS001+2015_T2,2017-03-10 08:00:00,2017-07-10 23:30:00,0,
10749,course-v1:Microsoft+CLD220x+1T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
1658,course-v1:TsinghuaX+20220214X+_1,2015-06-18 08:00:00,2016-06-18 08:00:00,0,
9056,course-v1:ncepubd_CIE+CIE2016005+2017_T1,2017-03-06 08:00:00,2017-06-29 17:30:00,0,
4191,course-v1:xxt+00612642+2015_T2,2015-12-07 00:00:00,2016-12-07 00:00:00,0,
6299,course-v1:CQU+CQUEGP20201+2016_T2,2016-09-01 08:30:00,2017-01-01 12:00:00,0,
7224,course-v1:RiceX+BIOC372_1x+sp,2017-06-01 08:00:00,,1,biology
2525,course-v1:TsinghuaX+80000901X+2015_T1,2015-08-25 09:00:00,2016-08-12 18:00:00,0,
3038,course-v1:ZWU+ZWSC001+2015_T2,2014-09-22 00:00:00,2015-02-24 10:00:00,0,
8808,course-v1:nix+a001+2016_T2,2016-12-21 08:00:00,,1,
9271,course-v1:DGUT+CS001+2016_T1,2017-01-01 08:00:00,2017-12-01 08:00:00,0,
4173,course-v1:InformationEngineering+ZB5203+2016_T1,2015-12-10 08:00:00,2016-05-01 19:00:00,0,
1756,course-v1:TsinghuaX+30240233X+2015_T1,2015-07-07 08:00:00,2016-07-07 00:00:00,0,
7215,course-v1:UQx+TROPIC101x+sp,2016-11-21 19:00:00,,1,environment
10978,course-v1:xuetangX+ykzyjsxy_20161215X+2017_T1,2017-02-20 08:00:00,2017-12-31 23:30:00,0,
5464,course-v1:ENG+30640014X+2016_T1,2016-02-22 08:00:00,2016-06-30 23:30:00,0,
2157,course-v1:TsinghuaX+30240233X+2015_T2,2015-07-15 00:00:00,2016-07-15 00:00:00,0,
10256,course-v1:UTokyoX+UTokyo006x+1T2017,2017-03-31 08:00:00,2017-05-08 08:00:00,0,
7126,course-v1:guangxi_NTHU+MOOC_02_002+2016_T2,2015-03-02 00:00:00,2015-07-31 00:00:00,0,
212,JLU/DKW004/2014_T2,2014-09-25 00:00:00,2016-12-31 00:00:00,0,
4910,course-v1:BIT+PHY17016+sp,2015-10-26 08:00:00,,1,physics
10314,course-v1:ImperialBusinessX+ICBS003+1T2017,2017-03-20 08:00:00,2018-03-20 08:00:00,0,
2065,course-v1:TsinghuaX+10610193X+_2015_T2,2015-04-14 12:00:00,2016-04-14 12:00:00,0,
10132,course-v1:TsinghuaX+uoh_00510888X+2017_T1,2017-02-28 08:00:00,2017-07-10 00:00:00,0,
3996,course-v1:bdschool+00720091X+2015_T2,2015-01-15 00:00:00,2016-01-15 00:00:00,0,
4128,course-v1:hubeiuniversityofeconomics+ZB2201+2014_T1,2015-12-10 08:00:00,2016-05-01 19:00:00,0,
670,BIT/PHY1701702/2015_T1,2015-03-17 08:00:00,2015-07-09 00:00:00,0,physics
9321,course-v1:Delftx+CircularX+1T2017,2017-02-03 08:00:00,2017-09-30 08:00:00,0,
11357,course-v1:MITx+Bootcamp1+3T2017,2017-09-05 08:00:00,2017-09-19 08:00:00,0,
6595,course-v1:THU+thu_dj4+2016_T2,2016-07-01 08:00:00,2016-12-31 00:00:00,0,
6464,course-v1:TsinghuaX+400182X+2016_TS,2016-07-01 08:00:00,2016-09-01 23:30:00,0,medicine
10518,course-v1:TsinghuaX+tjlivtc30640014X+2017_T1,2017-03-17 08:00:00,2017-06-17 00:00:00,0,
8384,course-v1:BIT+ELC05198+2016_2017,2014-10-29 00:00:00,2015-01-27 00:30:00,0,
10614,course-v1:JLU+290305+161721,2017-04-03 23:30:00,2017-09-02 23:30:00,0,
12123,course-v1:SCUT+141110+sp,2017-07-20 08:00:00,,1,
1929,course-v1:TsinghuaX+80512073X+2015_T2,2015-07-20 08:00:00,2015-10-12 00:00:00,0,
11714,course-v1:ACCA+FA2_X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,economics
3766,course-v1:LZUFE+01030132X+2015_T2,2015-11-09 08:00:00,2016-01-10 00:00:00,0,
5942,course-v1:Tsinghua+30805743+2016_T2,2016-09-27 08:00:00,2016-12-28 08:00:00,0,art
9904,course-v1:TsinghuaX+20740102-1+2017_T1,2017-02-20 08:00:00,2017-07-20 00:00:00,0,
8973,course-v1:dongguan+gaozhong26+20161223,2016-12-25 08:00:00,2017-04-25 00:00:00,0,
7471,course-v1:ncepubd+00690092X+2016_T2,2016-10-12 08:00:00,2016-12-30 08:00:00,0,
565,TsinghuaX/10450012X/2015_T2,2015-09-16 08:00:00,2016-01-14 00:00:00,0,biology
12318,course-v1:CPVS+CPVS-homework_xueqianxiaoban15ji+20170712,2017-07-12 12:00:00,2017-08-31 23:30:00,0,
1620,course-v1:TsinghuaX+00690242_1X_2014+2014_T2_1,2015-06-18 09:00:00,2016-06-18 00:00:00,0,
10561,course-v1:gdou_TsinghuaX+00460032X+2017_T1,2017-03-21 00:00:00,2017-06-30 23:59:00,0,
706,RiceX/BIOC372_2x/_,2015-12-01 08:00:00,2016-01-29 11:00:00,0,biology
10178,course-v1:CurtinX+MKT4x+1T2018,2018-01-29 08:00:00,2018-04-20 08:00:00,0,
11467,course-v1:TsinghuaX+10610183_2X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,philosophy
1986,course-v1:edX+BlendedX+2015__T2,2015-07-09 00:00:00,2016-07-09 00:00:00,0,
6977,course-v1:DavidsonNext+Cal_APccx+2T2016,2016-08-11 08:00:00,2017-08-01 08:00:00,0,
2982,course-v1:RiceX+Rel101+2015_T3,2016-03-27 00:00:00,2016-06-27 00:00:00,0,
10243,course-v1:TsinghuaX+ZXBZJ001+2017_T1,2017-02-20 08:00:00,2017-12-31 23:30:00,0,
8599,course-v1:unixistryx+20230004+2017-T1,2016-10-01 08:00:00,2017-06-30 00:00:00,0,
594,NNGLOBAL/MOOC002/2014_2015_2,2015-03-01 08:00:00,2015-08-01 08:00:00,0,
11561,course-v1:CQU+TSJYIPG00008+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
6657,course-v1:MITx+15.671.0x+2T2016,2016-08-15 08:00:00,2017-08-14 08:00:00,0,
6933,course-v1:TNUA+AO35005+2016_T2,2016-10-10 08:00:00,2016-12-18 23:30:00,0,social science
8577,course-v1:ZUELX+B0800280+sp,2016-11-28 08:00:00,,1,economics
9202,course-v1:IDBx+IDB12x+1T2017,2017-03-28 08:00:00,2017-04-28 08:00:00,0,
11930,course-v1:Microsoft+DEV237x+1T2017,2017-06-01 08:00:00,2017-12-31 08:00:00,0,
2162,course-v1:TsinghuaX+30040323X+2015_T2_,2015-07-15 00:00:00,2016-07-15 00:00:00,0,
1987,course-v1:TsinghuaX+MOOC101+2015__T2_,2015-07-09 00:00:00,2016-07-09 00:00:00,0,
12143,course-v1:IDBx+IDB10x+3_T2017,2017-10-05 08:00:00,2017-11-22 08:00:00,0,
7068,course-v1:TSINGHUA+10430494_2015+2016_T2,2030-01-01 08:00:00,2016-01-31 09:00:00,0,
6250,course-v1:TsinghuaX+30640014+2016_T2,2016-06-20 08:00:00,2016-09-01 00:00:00,0,foreign language
11962,course-v1:UC3Mx+BD.1x+2T2017,2017-09-19 08:00:00,2017-12-18 08:00:00,0,
6323,course-v1:thudj_TsinghuaX+10610193X+2016_T1,2016-06-17 00:00:00,2016-12-31 00:00:00,0,
9745,course-v1:ASUx+ENG101x+2174C,2017-06-12 08:00:00,2017-08-04 08:00:00,0,
2904,course-v1:ECNUx+BIOL0031112013+2015_T2,2015-09-29 08:00:00,2016-01-04 15:00:00,0,biology
4035,course-v1:JLU+30640014X+151611,2015-11-20 00:00:00,2016-03-12 23:30:00,0,
1938,course-v1:edX+BlendedX+2015_T2,2015-07-07 08:00:00,2015-12-04 00:00:00,0,
5016,course-v1:TsinghuaX+80150193X+sp,2016-08-01 08:00:00,,1,engineering
4604,course-v1:VPC+UST001+2016_T1,2016-03-01 00:00:00,2016-06-01 00:00:00,0,
11694,course-v1:FudanX+ECON13000701+sp,2017-06-01 08:00:00,,1,foreign language
11206,course-v1:SDJTU+070805+2018T1,2017-09-07 08:00:00,2017-12-31 08:00:00,0,
4927,course-v1:TsinghuaX+30150153X+sp,2016-08-01 08:00:00,,1,engineering
10176,course-v1:USMx+LDT100x+2T2017,2017-05-31 08:00:00,2017-07-26 08:00:00,0,
8199,course-v1:hnit_TsinghuaX+00691153X+2016_T2,2016-10-26 00:00:00,2017-01-11 00:00:00,0,
6794,course-v1:zhongrongxin+fx020+2016_7,2016-07-20 08:00:00,2017-04-30 00:00:00,0,
11400,course-v1:CQU+TSJYHG00052+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
10652,course-v1:IIMBx+FC250x+2T2017,2017-05-04 08:00:00,2017-06-08 08:00:00,0,
7234,course-v1:RiceX+AdvBIO_3x+sp,2016-10-26 08:00:00,,1,biology
1788,course-v1:TsinghuaX+00720091_tv+2015_T1,2015-03-24 09:00:00,,1,
4579,course-v1:TsinghuaX+AP000002X+2016_T1,2016-02-29 09:00:00,2016-07-01 00:00:00,0,physics
9212,course-v1:UPValenciaX+ISC101.1x+1T2017,2017-01-31 08:00:00,2018-01-31 08:00:00,0,
8971,course-v1:dongguan+gaozhong24+20161223,2016-12-25 08:00:00,2017-04-25 00:00:00,0,
534,RiceX/BIOC372_1x/_,2015-08-26 08:00:00,2015-10-29 10:30:00,0,biology
8144,course-v1:RiceX+BIOC372_1x+2016_T2,2016-11-21 18:00:00,2017-01-09 23:30:00,0,biology
8133,course-v1:RiceX+MedDigX+2016_2017,2016-09-01 08:00:00,2016-10-31 23:30:00,0,
8306,course-v1:TsinghuaX+10800032X+2016_2017,2016-03-04 09:00:00,2016-09-01 00:00:00,0,
6525,course-v1:TsinghuaX_njupt+10610193X+2016_T1,2016-10-13 22:00:00,2017-01-20 00:00:00,0,
6223,course-v1:cpvsx+PR01+2016_T2,2016-05-23 08:00:00,2016-06-12 08:00:00,0,
7825,course-v1:lzufe+00510663X+2016_T2,2016-10-11 00:00:00,2017-02-01 00:00:00,0,
3252,course-v1:zjgsu-TsinghuaX+10610224X_tv+2015_T2,2015-04-08 20:00:00,2016-07-25 00:00:00,0,
3623,course-v1:30700313_2015X+TYUST+2015_T2,2015-10-14 08:00:00,2016-01-22 23:30:00,0,
11533,course-v1:CQU+TSJYSTG00021+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
8392,course-v1:TsinghuaX+20250064+2016_2017,2015-10-12 09:00:00,2016-01-22 09:00:00,0,
3010,course-v1:TsinghuaX-zjgsu+00690092X+2015_T2,2015-03-10 08:00:00,2016-07-13 23:30:00,0,
472,ChengDuU/15520170/20150301,2014-12-01 08:30:00,2015-06-01 23:00:00,0,
11429,course-v1:CQU+TSJYSSG00001+2017_T1,2017-05-01 08:00:00,2020-05-01 00:00:00,0,
9216,course-v1:TsinghuaX+30700313x+1T2017,2017-02-20 08:00:00,2017-12-31 08:00:00,0,
6668,course-v1:TsinghuaX_sziit+60250131X+2016_T2,2016-07-11 00:00:00,2016-10-11 00:00:00,0,
11597,course-v1:newcloud+test4+2017_T1,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
10684,course-v1:CQUMOOC+0009-StudentAssistant+2017_T1,2017-08-26 00:00:00,2017-08-31 23:30:00,0,
10935,course-v1:NYIF+PFPPP1.PC3x+1T2017,2017-04-18 08:00:00,2019-04-09 08:00:00,0,
4959,course-v1:TsinghuaX+0350161X_2015_T2+sp,2016-08-01 08:00:00,,1,engineering
3984,course-v1:bdschool+TsinghuaX+2015_T2,2015-01-15 00:00:00,2016-01-15 00:00:00,0,
83,BerkeleyX/CS169_1x/_,2014-04-21 00:00:00,2014-06-30 00:00:00,0,computer
10664,course-v1:Microsoft+DAT213x+2T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
1854,course-v1:TsinghuaX+00740043X_2015_T2+2015_T2_,2015-06-27 15:00:00,2016-06-27 00:00:00,0,
4353,course-v1:TsinghuaX+80511503X+2016_T1,2016-04-13 18:30:00,2016-07-25 08:00:00,0,business
12118,course-v1:ZJFF+000516+sp,2017-06-29 10:00:00,,1,economics
6184,course-v1:nuctech_TsinghuaX+00690212X+2016_T1,2016-05-19 00:00:00,2016-11-19 00:00:00,0,
449,AXT/GZZZ1001/201411,2014-09-01 00:00:00,2015-07-10 23:30:00,0,
7212,course-v1:CAU+08110140_2x+sp,2016-08-01 08:00:00,,1,computer
11122,course-v1:HKUSTx+COMP107x+2T2017,2017-04-25 08:00:00,2017-07-17 08:00:00,0,
10727,course-v1:Microsoft+DAT215.4x+1T2017,2017-04-01 08:00:00,2017-06-30 08:00:00,0,
1649,course-v1:TsinghuaX+10610224X+2015_T2_1,2015-09-09 00:00:00,2015-12-09 00:00:00,0,
10466,course-v1:UPValenciaX+AIP201x+1T2017,2017-04-25 08:00:00,2018-04-25 08:00:00,0,
3068,course-v1:fxzx+physics_AB1+2015_09_01,2015-09-10 00:00:00,2016-01-20 00:00:00,0,
8068,course-v1:yunnan_TsinghuaX+THU201605X+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
10787,course-v1:AdelaideX+Code101x+1T2017,2017-04-03 08:00:00,2018-01-31 08:00:00,0,
10108,course-v1:RWTHx+MTI002x+2T2017,2017-07-19 08:00:00,2017-08-30 08:00:00,0,
8587,course-v1:TsinghuaX+00670122X_p2+sp,2016-11-30 08:00:00,,1,art
8901,course-v1:dongguan+zhiye097+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
10504,course-v1:RiceX+BIOC300.2x+1T2017,2017-03-15 08:00:00,2017-12-31 08:00:00,0,
1560,course-v1:TsinghuaX+10800032X_2015_2+2015_T2,2015-09-25 00:00:00,2016-01-25 00:00:00,0,history
12120,course-v1:XJTUMOOC+C00301+2017_T3,2017-06-26 08:00:00,2017-07-21 08:00:00,0,
8926,course-v1:dongguan+zhiye063+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,
3089,course-v1:BIT+40670453X+2015_T2,2015-09-07 12:00:00,2016-01-31 00:00:00,0,
7164,course-v1:HIT+13SD25000700+sp,2016-08-01 08:00:00,,1,chemistry
11359,course-v1:PekingX+04833050X+1T2016,2016-04-30 08:00:00,2016-07-17 08:00:00,0,
1876,course-v1:TsinghuaX+00510888X+2015_T2_,2015-07-01 08:00:00,2016-07-01 00:00:00,0,
11783,course-v1:TsinghuaX+60250101X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,foreign language
10166,course-v1:USMx+STV1.3x+3T2017,2017-10-04 08:00:00,2017-11-29 08:00:00,0,
1902,course-v1:ustcX+LB05203a+2015___T2,2015-07-02 08:00:00,2016-07-02 01:30:00,0,
775,BJ5HS/ENG001/2015_T1,2015-04-14 08:00:00,2015-04-16 08:40:00,0,
6729,course-v1:BerkeleyX+BJC.34x+1T2017,2017-01-09 08:00:00,2017-04-21 08:00:00,0,
5491,course-v1:HIT+13SC20301820+2016_T1,2016-03-01 08:00:00,2016-05-31 23:30:00,0,economics
11932,course-v1:Microsoft+DAT229x+2T2017,2017-06-01 08:00:00,2017-09-30 08:00:00,0,
11754,course-v1:TsinghuaX+00690212X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,history
12168,course-v1:TsinghuaX+30600043X+2017_T2,2030-01-01 08:00:00,2017-01-20 08:00:00,0,
9695,course-v1:UC_BerkeleyX+ColWri2_2x_2015_T1+2017_T1,2017-03-15 00:00:00,2017-04-26 23:30:00,0,foreign language
9552,course-v1:ECNUx+2016001_p2+sp,2017-01-20 08:00:00,,1,art
7699,course-v1:IIMBx+AC104x+1T2017,2017-03-16 08:00:00,2017-06-01 08:00:00,0,
4483,course-v1:TsinghuaX+10610193X+2016_T1,2016-02-21 20:00:00,2016-07-01 00:00:00,0,history
4188,course-v1:xxt+30700313_2015X+2015_T2,2015-12-07 00:00:00,2016-12-07 00:00:00,0,
12353,course-v1:CPVS+CPVS_homework-yuanlinernianji+20170714,2017-07-14 14:00:00,2017-08-31 23:30:00,0,
5984,course-v1:JLU+310304+151621,2016-04-25 23:30:00,2016-09-03 23:30:00,0,
11841,course-v1:Ouchn_byxy+50471+2017_T2,2017-05-25 12:00:00,2018-01-30 23:30:00,0,
5059,course-v1:TsinghuaX+20250103X+2016_T2,2016-02-10 08:00:00,2016-07-01 08:00:00,0,
5839,course-v1:XJTUMOOC+GNED101310+2016_T1,2015-09-01 10:00:00,2016-03-01 00:00:00,0,
8073,course-v1:yunnan_TsinghuaX+30240532X+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
8462,course-v1:JLU+gx01640603_103138_1+2016_2017,2015-09-07 08:00:00,2015-12-18 00:00:00,0,
4917,course-v1:HIT+13SD08000500+sp,2016-08-01 08:00:00,,1,engineering
4667,course-v1:TsinghuaX+80515182X+2016,2016-05-07 08:00:00,2030-02-22 00:00:00,0,
8534,course-v1:OxfordX+OXBSG01x+1T2017,2017-02-06 08:00:00,2017-03-10 08:00:00,0,
9133,course-v1:TsinghuaX+00690863X+2017_T1,2017-02-20 08:00:00,2017-06-17 23:30:00,0,literature
11498,course-v1:CQU+TSJYSTG00027+2017_T1,2017-05-12 08:00:00,2020-05-01 00:00:00,0,
6508,course-v1:SEU+00690803+2016_TS,2016-07-01 08:00:00,2016-09-01 23:30:00,0,literature
9677,course-v1:TsinghuaX+ZG001x+1T2017,2017-02-20 08:00:00,2017-07-20 08:00:00,0,
445,AXT/GZSX1001/201411,2014-09-01 00:00:00,2015-07-10 23:30:00,0,
3955,course-v1:CIE+THU00002X+2015_T2,2016-02-01 08:00:00,2018-02-01 00:00:00,0,
7693,course-v1:LouvainX+Louv12x+2T2017,2017-07-03 08:00:00,2017-12-31 08:00:00,0,
1447,course-v1:Stanford+WomensHealth+2015_T2,2015-07-31 08:00:00,2015-12-16 00:00:00,0,social science
6428,course-v1:TsinghuaX+80000901X+2016_TS1,2016-07-01 08:00:00,2016-09-01 23:30:00,0,history
156,TsinghuaX/10421094X/_1_,2014-09-25 00:00:00,2015-01-25 23:59:00,0,math
4370,course-v1:IS+EC+2015-T1,2015-12-15 08:00:00,2016-07-12 00:00:00,0,
1415,course-v1:TsinghuaX+10610204X_2015_2+2015_T2,2015-09-12 00:00:00,2016-01-18 00:00:00,0,philosophy
10827,course-v1:TsinghuaX+huds_34100325X+2017_T1,2017-05-01 08:00:00,2018-05-01 23:30:00,0,
9393,course-v1:ZK+02379+J,2017-01-01 08:00:00,2020-01-01 00:00:00,0,
7149,course-v1:BJUTX+2140074001x+sp,2016-05-09 15:00:00,2016-08-01 01:00:00,0,
12089,course-v1:Microsoft+CLD212.2x+3T2017,2017-07-01 08:00:00,2017-09-30 08:00:00,0,
6462,course-v1:Tsinghua+20150001+2016_TS,2016-07-01 08:00:00,2016-09-01 23:30:00,0,
7866,course-v1:WageningenX+NUTR101x+2T2016,2016-05-02 08:00:00,2017-05-02 08:00:00,0,
2025,course-v1:swpumooc+00931800+2015_T2,2015-07-12 00:00:00,2016-07-12 00:00:00,0,
9499,course-v1:365dx+075+2017_T1,2017-01-13 08:00:00,2017-07-15 00:00:00,0,
5076,course-v1:TsinghuaX+70120073X_2016+2016_T1,2016-02-22 09:00:00,2016-06-27 09:00:00,0,
10406,course-v1:UQx+PSYC1030.2x+4T2016,2017-04-19 08:00:00,2017-06-24 08:00:00,0,
6553,course-v1:zhongrongxin+fx008+2016_7,2016-07-01 08:00:00,2017-04-30 00:00:00,0,
622,DSA/30240184X/2015_T1,2015-03-09 08:00:00,2015-07-10 23:59:00,0,
509,TsinghuaX/10430484_2015X/2015_T1,2015-03-02 09:00:00,2015-08-03 00:00:00,0,physics
5385,course-v1:SCU+00011142+2016_T1,2016-02-20 08:00:00,2016-07-10 23:30:00,0,literature
6776,course-v1:TsinghuaX+30806872X+2016-T2,2016-09-12 08:00:00,2016-12-24 00:00:00,0,art
8153,course-v1:WellesleyX+HIST229x+2016_T2,2016-11-09 08:00:00,2017-02-20 23:30:00,0,literature
2777,course-v1:zjgsu10353+30700313X+2015_T2,2015-03-04 09:00:00,2016-07-21 00:00:00,0,
256,DavidsonX/001x/2014_T2,2017-03-01 08:00:00,,1,chemistry
8356,course-v1:FullbridgeX+Career2x+3T2016,2016-10-27 08:00:00,2017-10-27 08:00:00,0,
9731,course-v1:MITx+21W.789x_4+1T2017,2017-03-07 08:00:00,2017-05-10 08:00:00,0,
3971,course-v1:TsinghuaX+TsinghuaMandarin01+2016_T1,2016-06-01 08:00:00,2016-08-07 08:00:00,0,foreign language
11937,course-v1:ZZU+2017041801X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,
11238,course-v1:BUPT+3412113011+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,math
3417,course-v1:HBCM+30700313_2015X+2015_T2,2015-09-07 08:00:00,2016-05-25 00:00:00,0,
1764,course-v1:Tsinghua+ZJYS001+2015_T2,2015-06-01 00:00:00,2016-05-27 00:00:00,0,
8452,course-v1:TsinghuaX+8015019X+2016_2017,2016-02-25 08:00:00,2016-06-09 08:00:00,0,
8024,course-v1:hebei_hebut+gctx01+2016_T2,2016-09-01 08:00:00,2017-01-10 18:00:00,0,
12121,course-v1:JNUX+jnu105590ma18X+sp,2017-06-01 08:00:00,,1,philosophy
6496,course-v1:TsinghuaX+00670122X+2016_TS,2016-07-01 08:00:00,2016-09-01 23:30:00,0,art
11415,course-v1:UPValenciaX+IQ101.4x+2T2017,2017-06-27 08:00:00,2018-06-27 08:00:00,0,
4322,course-v1:CQDD+00690092X+2015_T2,2015-12-16 08:00:00,2016-05-27 00:00:00,0,
7803,course-v1:JLU+420005+161711,2016-10-14 23:30:00,2017-03-12 23:30:00,0,
1994,course-v1:TsinghuaX+20440333X+2015_T2,2015-07-09 00:00:00,2016-07-09 00:00:00,0,
8047,course-v1:yunnan_TsinghuaX+TsinghuaMandarin01+2016_T2,2016-10-14 00:00:00,2017-01-14 00:00:00,0,
181,UC_BerkeleyX/CS169_1x_1/2014_T1,2014-07-31 08:00:00,2014-11-27 00:00:00,0,computer
8255,course-v1:DelftX+EIT001x+3T2016,2016-12-01 08:00:00,2017-01-13 08:00:00,0,
9076,course-v1:SCUT+141110+2017_T2,2017-03-01 08:00:00,2017-07-01 00:00:00,0,
8692,course-v1:TsinghuaX+34000312_01X+2016_T2,2016-12-14 09:00:00,2017-03-31 09:00:00,0,
11512,course-v1:UPValenciaX+DMT201x+2T2017,2017-06-06 08:00:00,2018-06-06 08:00:00,0,
8522,course-v1:uestcedu_TsinghuaX+30240243X+2016_T2,2016-11-10 00:00:00,2017-12-10 00:00:00,0,
9675,course-v1:GeorgetownX+HUMX-423-02x+1T2017,2017-03-15 08:00:00,2017-05-03 08:00:00,0,
7517,course-v1:Microsoft+AZURE202x+3T2016,2016-09-07 08:00:00,2016-10-03 08:00:00,0,
7603,course-v1:TsinghuaX+64100033X+SP,2016-09-26 08:00:00,,1,
8369,course-v1:tjzd_MITx+15_390x_2016T1+2016_T2,2016-11-04 00:00:00,2017-02-28 00:00:00,0,
1738,course-v1:Tsinghua+XWSY001+2015_T2,2015-06-01 00:00:00,2016-05-27 00:00:00,0,
2528,course-v1:TsinghuaX+30640014_2015X+2015_T3,2015-08-03 09:00:00,2016-08-03 09:00:00,0,
9654,course-v1:UBCx+CW1.2x+1T2017,2017-03-08 08:00:00,2018-03-08 08:00:00,0,
3049,course-v1:nnglobalX+00740043X+2015_T2,2015-09-09 00:00:00,2016-09-15 00:00:00,0,
440,HITx/GO90300700/2014_T2,2014-11-17 08:00:00,2015-03-02 00:00:00,0,computer
8560,course-v1:61969_TsinghuaX+10610224X+2016_T2,2016-11-18 00:00:00,2017-05-18 00:00:00,0,
5591,course-v1:IEU+MOOC010+2015_T2,2016-03-30 08:00:00,2016-06-15 00:00:00,0,
8842,course-v1:TsinghuaX+70800232X+2017_T1,2017-02-20 08:00:00,2017-05-20 23:30:00,0,art
6993,course-v1:University+932501+2016-T1,2016-09-01 08:00:00,2017-12-01 00:00:00,0,
7823,course-v1:sjzu_TsinghuaX+00690242X+2016_T2,2016-02-22 09:00:00,2016-06-26 23:30:00,0,
79,TsinghuaX/10421084X/_B_1_,2014-04-09 09:00:00,2014-08-22 22:00:00,0,math
11155,course-v1:DelftX+TP102x+2T2017,2017-06-01 08:00:00,2017-06-30 08:00:00,0,
3768,course-v1:LZUFE+gx01640603_103138_+2015_T2,2015-11-09 08:00:00,2016-01-10 00:00:00,0,
6857,course-v1:Microsoft+DAT205x+3T2016,2016-07-27 08:00:00,2017-07-26 08:00:00,0,
4260,course-v1:TsinghuaX+THU00001X+sp,2015-09-09 19:00:00,,1,business
5452,course-v1:VPC_HIT+13SD08000500+2016_T1,2016-12-23 08:30:00,2017-04-23 00:00:00,0,
623,DSA/30240184X_1/2015_T1,2016-03-01 23:30:00,2016-07-31 23:59:00,0,
5950,course-v1:BUPT+3412113011+2016_T1,2016-08-11 08:00:00,2016-12-21 18:00:00,0,math
9192,course-v1:TsinghuaX+AP000012X+2017_Winter,2017-01-16 00:30:00,2017-02-28 23:30:00,0,
6324,course-v1:thudj_TsinghuaX+10620204X+2016_T1,2016-06-17 00:00:00,2016-12-31 00:00:00,0,
9484,course-v1:SDJTXY+040102G+T4,2017-01-14 08:00:00,2017-12-31 08:00:00,0,
9232,course-v1:Microsoft+DEV211.1x+1T2017,2017-01-01 08:00:00,2017-03-31 08:00:00,0,
